1.125, 0.910959
1.125, 0.927397
1.375, 0.908219
1.375, 0.924658
1.625, 0.910959
1.625, 0.924658
1.875, 0.932877
1.875, 0.910959
2.125, 0.935616
2.125, 0.916438
2.375, 0.941096
2.375, 0.921918
2.625, 0.927397
2.625, 0.943836
2.875, 0.952055
2.875, 0.932877
3.125, 0.938356
3.125, 0.954795
3.375, 0.941096
3.375, 0.960274
3.625, 0.965753
3.625, 0.941096
3.875, 0.949315
3.875, 0.965753
4.125, 0.954795
4.125, 0.971233
4.375, 0.976712
4.375, 0.957534
4.625, 0.960274
4.625, 0.973973
4.875, 0.957534
4.875, 0.979452
5.125, 0.952055
5.125, 0.984932
5.375, 0.954795
5.375, 0.984932
5.625, 0.960274
5.625, 0.984932
5.875, 0.960274
5.875, 0.99589
6.125, 1.00137
6.125, 0.954795
6.375, 0.954795
6.375, 1.00685
6.625, 0.943836
6.625, 1.01507
6.875, 0.927397
6.875, 1.03973
7.125, 0.90274
7.125, 1.0589
7.375, 0.872603
7.375, 1.09452
7.625, 0.817808
7.625, 1.15205
7.875, 0.779452
7.875, 1.19315

